Closest predicted index: 1, MAE: 0.2529067362480304, Loss: -5651558473403.462, Alpha: 10, Beta: 1.0, Gamma: 100, Cosine similarity: 0.10973603148238924
Closest predicted index: 1, MAE: 0.3862451641438285, Loss: -4210122135291.1436, Alpha: 10, Beta: 10, Gamma: 0.001, Cosine similarity: 0.10407561488998111
Closest predicted index: 1, MAE: 0.400059217093959, Loss: -4208092470269.0093, Alpha: 10, Beta: 10, Gamma: 0.01, Cosine similarity: 0.10267318326707453
Closest predicted index: 1, MAE: 0.32845488034157677, Loss: -4021242546002.8706, Alpha: 10, Beta: 10, Gamma: 0.1, Cosine similarity: 0.5059087045734089
Closest predicted index: 1, MAE: 0.376286597064714, Loss: -4213921484884.296, Alpha: 10, Beta: 10, Gamma: 1.0, Cosine similarity: 0.0973823961374858
Closest predicted index: 1, MAE: 0.37153567545050903, Loss: -4205891870594.322, Alpha: 10, Beta: 10, Gamma: 10, Cosine similarity: 0.10203365781800032
Closest predicted index: 1, MAE: 0.3697590024728159, Loss: -4206186733772.2295, Alpha: 10, Beta: 10, Gamma: 100, Cosine similarity: 0.10186519104547233
Closest predicted index: 0, MAE: 0.0013006295369901721, Loss: -88.42256160291558, Alpha: 10, Beta: 100, Gamma: 0.001, Cosine similarity: 0.9999999999999997
Closest predicted index: 0, MAE: 0.013006407809935006, Loss: -88.46485981372014, Alpha: 10, Beta: 100, Gamma: 0.01, Cosine similarity: 0.9999999999999999
Closest predicted index: 0, MAE: 0.13007193231022285, Loss: -88.89363645054206, Alpha: 10, Beta: 100, Gamma: 0.1, Cosine similarity: 0.9999999999999999
Closest predicted index: 0, MAE: 1.3097499312264942, Loss: -93.76309892769781, Alpha: 10, Beta: 100, Gamma: 1.0, Cosine similarity: 0.9999999999999998
Closest predicted index: 0, MAE: 62.2111670370601, Loss: -589.1557754839257, Alpha: 10, Beta: 100, Gamma: 10, Cosine similarity: 0.9999999385549826
Closest predicted index: 0, MAE: 274.1130689666611, Loss: -27738.320693187885, Alpha: 10, Beta: 100, Gamma: 100, Cosine similarity: 0.9999992990863753
Closest predicted index: 1, MAE: 0.09117349466324054, Loss: -58854893527182.57, Alpha: 100, Beta: 0.001, Gamma: 0.001, Cosine similarity: 0.16171737421184978
Closest predicted index: 1, MAE: 0.0742959264396843, Loss: -58843875041546.13, Alpha: 100, Beta: 0.001, Gamma: 0.01, Cosine similarity: 0.14213237332638418
Closest predicted index: 1, MAE: 0.07804301043611739, Loss: -58887288221941.016, Alpha: 100, Beta: 0.001, Gamma: 0.1, Cosine similarity: 0.11856477182430755
Closest predicted index: 1, MAE: 0.051234499815273615, Loss: -58840328686238.47, Alpha: 100, Beta: 0.001, Gamma: 1.0, Cosine similarity: 0.12619317495479687
Closest predicted index: 1, MAE: 0.1346771132482263, Loss: -58968346949829.55, Alpha: 100, Beta: 0.001, Gamma: 10, Cosine similarity: 0.13472033998887398
Closest predicted index: 1, MAE: 0.035139106003800435, Loss: -59574067101949.69, Alpha: 100, Beta: 0.001, Gamma: 100, Cosine similarity: 0.39452848395687284
Closest predicted index: 1, MAE: 0.05565616988216071, Loss: -56055169054120.02, Alpha: 100, Beta: 0.01, Gamma: 0.001, Cosine similarity: 0.47486505995651657
Closest predicted index: 1, MAE: 0.15518474502627555, Loss: -56863117498425.98, Alpha: 100, Beta: 0.01, Gamma: 0.01, Cosine similarity: 0.4639067924009496
Closest predicted index: 1, MAE: 0.04660815164651044, Loss: -56056105990995.03, Alpha: 100, Beta: 0.01, Gamma: 0.1, Cosine similarity: 0.4748539429553454
Closest predicted index: 1, MAE: 0.07399893967795856, Loss: -58808261425841.33, Alpha: 100, Beta: 0.01, Gamma: 1.0, Cosine similarity: 0.1986798239581092
Closest predicted index: 1, MAE: 0.1863463932659868, Loss: -56863444940963.414, Alpha: 100, Beta: 0.01, Gamma: 10, Cosine similarity: 0.4617866485276956
Closest predicted index: 1, MAE: 0.035709059994036174, Loss: -58852765003563.77, Alpha: 100, Beta: 0.01, Gamma: 100, Cosine similarity: 0.12152955785807135
Closest predicted index: 1, MAE: 0.06475513680476919, Loss: -58796193356912.016, Alpha: 100, Beta: 0.1, Gamma: 0.001, Cosine similarity: 0.19829440671714732
Closest predicted index: 1, MAE: 0.03280767730094336, Loss: -56049925615911.375, Alpha: 100, Beta: 0.1, Gamma: 0.01, Cosine similarity: 0.47469285654696336
Closest predicted index: 1, MAE: 0.03559648224602041, Loss: -59556763629788.766, Alpha: 100, Beta: 0.1, Gamma: 0.1, Cosine similarity: 0.39453495466070615
Closest predicted index: 1, MAE: 0.09449413809104756, Loss: -58824046663672.945, Alpha: 100, Beta: 0.1, Gamma: 1.0, Cosine similarity: 0.16628441168558397
Closest predicted index: 1, MAE: 0.09115376304400025, Loss: -58836397379676.75, Alpha: 100, Beta: 0.1, Gamma: 10, Cosine similarity: 0.16283791013293272
Closest predicted index: 1, MAE: 0.07109913829188574, Loss: -58792439041251.88, Alpha: 100, Beta: 0.1, Gamma: 100, Cosine similarity: 0.19803709099434216
Closest predicted index: 1, MAE: 0.017257586169880046, Loss: -56639403560432.625, Alpha: 100, Beta: 1.0, Gamma: 0.001, Cosine similarity: 0.47672199204114063
